,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141,slice_142,slice_143,slice_144,slice_145,slice_146,slice_147,slice_148,slice_149,slice_150,slice_151,slice_152,slice_153
OAS1_0001_MR1,1.2807885840387403,1.2398439383444613,1.1149049020192994,1.395570098884737,1.3898638320588061,1.2945087752711384,1.3563505323150835,1.3390655124474964,1.3491786877565586,1.2824279390874724,1.3961944765912422,1.419412894406288,1.3578814223559537,1.5301959039281199,1.3486555949575425,1.3746568039490934,1.3776930868991943,1.3971356253659104,1.400304410494063,1.3985067754449483,1.4339003540827964,1.3787829911072786,1.3905905201857987,1.3982777923687821,1.4389781339703422,1.4449747980007368,1.4421137738855303,1.4185245035689222,1.3932439901933835,1.3425085453488868,1.3512547335363567,1.4166859665140374,1.3668565532887083,1.3832418961343262,1.3603747928421694,1.3825105142827603,1.3891172820077624,1.4008830550188838,1.441221798642449,1.4382404675783336,1.3762495539749762,1.3849616537425928,1.4181532622079178,1.3779057514706403,1.4104842227307828,1.3825323503617581,1.3627984790626964,1.3740547018713396,1.3930954316014565,1.4138783397895966,1.3906385660125764,1.3522807247622528,1.3622732272237985,1.3915159056607758,1.3910983667794874,1.3854046097982275,1.3564949537653173,1.3559588788523944,1.3673863625891625,1.3883736198370753,1.3881290162117788,1.3911650898650314,1.396141733792528,1.4005911149924022,1.4107985208214848,1.4074825950934826,1.4105767910331162,1.420701426292295,1.4435882336184622,1.4362303369612983,1.449890323821842,1.4504152446888472,1.4651855779470782,1.4894580819627514,1.4763594206640684,1.4475293754550222,1.4650644211085517,1.4667581187811576,1.4522389675121365,1.4490898011535696,1.4549193229185104,1.4672547628527899,1.4513251467017085,1.4444045810205743,1.4528923532630544,1.4752938105907072,1.4691225430424792,1.4524194391904246,1.4643464595651097,1.45756409694905,1.4795723025964964,1.4890595889687286,1.503765650558144,1.4953386972319938,1.4970356353127934,1.4797306214678907,1.4445048478136902,1.4347223144341286,1.4401748208860652,1.4465017339114044,1.4422358547747653,1.4610772657937772,1.4782063854563043,1.4497120245802426,1.454773497831511,1.4311129090386128,1.4284852758682123,1.4256232905912123,1.429086167672229,1.433051176238016,1.4395646785497158,1.4267035883162504,1.425098667990703,1.426529165180253,1.4461335206476602,1.4035632632819313,1.4264199407562668,1.404350164153523,1.3964172890269364,1.4053562420701293,1.4189312128377483,1.410780831938861,1.421092856550044,1.4408113497933808,1.4234510960246425,1.4483445156263262,1.432386094630107,1.444127699618463,1.4515011016425465,1.4407635292755876,1.446006811108115,1.427177068937699,1.450079281498147,1.4416456389417143,1.4327469403314086,1.4187084287646619,1.4038207729494727,1.3692026985518384,1.411508637816663,1.4001587206141601,1.4145592397306723,1.404528949891316,1.4254902751413738,1.392068426590456,1.3659876538949767,1.3814634738613516,1.3595087340369387,1.3971839440902403,1.3448723032124519,1.3919801607718858,1.3256691311513806
OAS1_0002_MR1,1.151625036832882,1.1636166234724756,1.233213864993856,1.3636414420947423,1.4391141129608864,1.4037267906202986,1.4986204576750382,1.3505060447349266,1.440881202272219,1.3586727659545044,1.3388903541949375,1.3575412470269155,1.3445460305321975,1.4613458541154618,1.4267099274622417,1.4336839495542004,1.44838618062012,1.4454084214562224,1.3455189388041602,1.3631244831838267,1.3683633153714276,1.4033362613703364,1.4416475321832856,1.389373221423422,1.4484414021862417,1.4601659112922587,1.4538489891056912,1.4549704631689384,1.4786288018610392,1.4432129997368643,1.3964430484619303,1.4269521546285273,1.4063733120632695,1.3702945975569782,1.4025008770995913,1.405843033938221,1.3994607657268745,1.4141270929501535,1.402538631223952,1.4252136246652791,1.413622978202383,1.3954424937229504,1.3962460610383527,1.394577670844894,1.3722756669342,1.340707705616031,1.410339214596036,1.4195780621597534,1.425751594657261,1.4303141044233194,1.4132793171795872,1.3870577456461628,1.4250989505099885,1.4132357113754475,1.4188487302969155,1.4089908482164362,1.417159778379632,1.4129050990389584,1.4322937873762775,1.4333940581168705,1.4282936196272662,1.4305387742275764,1.4358956030390162,1.4300289012388316,1.4314070240807113,1.4409530384251092,1.429312578217827,1.4297975606273485,1.4443857095576176,1.436675476621892,1.4320604194093773,1.4387949911122966,1.4440833474593064,1.4177508995187384,1.4222944688424832,1.4456486818136922,1.4529697502357641,1.449106337853644,1.465140375703495,1.4733301210895764,1.4756112598438447,1.4412304845087465,1.4579003994002233,1.4696074126378782,1.4591215150673587,1.447745385402765,1.4670673965400263,1.4679938305666569,1.467530705390328,1.4648321511677542,1.4706186139043604,1.4954448945835457,1.4918479778686957,1.4584502478240395,1.4882949210803762,1.4744019635640548,1.4741067216448422,1.4336259242203748,1.4701683673290187,1.4574915480096435,1.4698177206741512,1.4513504118341123,1.4464092275405878,1.438084607075358,1.4124529965998036,1.443157657220169,1.44173067942054,1.4347799013455604,1.46278468673757,1.4708957711182828,1.455513139797165,1.433477468582564,1.467820328742434,1.4677852882523528,1.4617645343431216,1.460202140756976,1.4307536627813715,1.4082749459265873,1.4401749910923283,1.4406712161790276,1.4509341839733436,1.4298766599923856,1.4491185860598603,1.4294660072932157,1.4552041839206964,1.4514582291692264,1.4650700575928648,1.4594362044317377,1.4619931507625399,1.4529172202309757,1.471284116330146,1.4662177298171477,1.4743842618712255,1.452982219866819,1.4666709793132418,1.4878774030509292,1.4459856247328358,1.4662749879772992,1.4536615000676354,1.4574485714263716,1.4814207692523296,1.4408146965488058,1.392490263299333,1.4578881132567345,1.4679224156246242,1.463948525983557,1.4202290117069274,1.5099299750655577,1.3950782205641044,1.36836478815375,1.0918988218159924
OAS1_0003_MR1,1.2552917951551086,1.347933148440365,1.276758258968635,1.1218876195559089,1.233418753247617,1.4224768233954082,1.421938084764761,1.4083701560971298,1.3821208179442157,1.3134551068036373,1.3924426419617248,1.338456096864276,1.3580649017192201,1.3748311102012294,1.398791254884347,1.3363881042154133,1.3900131965066245,1.3284723247665295,1.3243310675241373,1.3080353282438846,1.3710016632580277,1.3146437476301547,1.3383332345714447,1.4097997571093375,1.3810972909759467,1.3507743581856515,1.3999959545150191,1.3594134458835212,1.3920553067331307,1.3674488007367698,1.2979833388020385,1.3334493883867122,1.3513705347758886,1.3663945913676925,1.3637987325953727,1.3815479036879208,1.3700822698203459,1.3526905498455477,1.3647545610965222,1.373410000897236,1.3822509267509822,1.3908637677765068,1.4215489855393988,1.409993702132525,1.3975913644183904,1.4077439941740972,1.3753042243653826,1.3894754330966395,1.3996285759993052,1.4474537969379733,1.403675845751785,1.441776328427336,1.412650273071058,1.4039535873452538,1.424959341299215,1.4206242159550335,1.4146241309557732,1.4479705033334371,1.4568997392061223,1.4591296633771547,1.4666897195742319,1.4478661338802723,1.4517552127086084,1.4275592376237345,1.4393579983724736,1.4555360802802295,1.4402467669441312,1.4410139637290413,1.4409261332687526,1.446944745816173,1.4543417512082593,1.4578780577116779,1.4508682889431845,1.4310990408728115,1.4377502924279781,1.4420259853302773,1.4537856116471954,1.4704428360935822,1.4602117710219593,1.4638853135452243,1.458133335977794,1.4623843224797681,1.4616632342402747,1.4634852452025178,1.4819592670964175,1.4845405751605472,1.4677841626630324,1.4798415346498057,1.4813920794766828,1.473932717873511,1.4638483255889674,1.4738296282899594,1.4720071849432066,1.46275641940009,1.47194586283299,1.4701235273619442,1.4619980789446734,1.4789759147646604,1.4910738936832193,1.4762300019018888,1.4674387171192378,1.4717322807692068,1.4644702501101259,1.472258586366505,1.4639885930519438,1.4526139356629704,1.4703120364368618,1.473761112465034,1.4755655805036174,1.4542042338605736,1.465138049302645,1.4528972957893629,1.459692611206269,1.4546236461042492,1.4593607383671572,1.4687755619129916,1.4565120350140386,1.4770764911915524,1.4686318312736864,1.482291031378688,1.4527594987961125,1.4571889291067464,1.465107495269296,1.4777302907286143,1.4565945478975018,1.4776106072373556,1.4645116708837502,1.4643192691183844,1.486812608568444,1.468305519299025,1.4622014331738882,1.4560913936848985,1.4648976611880649,1.4401883175071868,1.4646220936417642,1.4610667493370273,1.432248159931148,1.447937754696527,1.4744667966099694,1.4407315021767437,1.4462039538485418,1.4505648569126934,1.4945971958342243,1.4232149926172295,1.467497763923759,1.3853475357653695,1.4629421085592196,1.4212865206515635,1.3642445088930966,1.3621184710260628,1.5648986803784022
OAS1_0004_MR1,1.3782597209730176,1.3723259337741385,1.3666969811700969,1.3572277562835566,1.398227274002969,1.3361756752831158,1.374706825623376,1.3933019191825582,1.4394912107589528,1.4273305648546453,1.3601852161584334,1.31215284573489,1.3947744794343755,1.4312393277279298,1.368846405428745,1.2963137037594685,1.3585292721510558,1.3460597968482457,1.3539579457253175,1.4148135469272805,1.3991376373021638,1.4395908787851435,1.4121449345628594,1.373945242705258,1.3987572194604827,1.3621453653208402,1.3647689390010584,1.3776798729379747,1.3854955747156212,1.4183112970342537,1.4125462194846188,1.373231060704606,1.3565441777981635,1.395526502355306,1.3871733896049616,1.3700207398248576,1.3647327215475449,1.3542990043135466,1.3762781606062988,1.3962240714532335,1.3600795562849577,1.3421129102087994,1.387461438732756,1.3641765256993712,1.3843992981688529,1.3705546963509776,1.416718931266656,1.4126974845174576,1.3943400359146438,1.3791719744784217,1.3937974032198879,1.3919496553345518,1.388588323114842,1.416074797032683,1.4407458191395222,1.409721029608219,1.4216340252217803,1.4202017308126513,1.4231957160532653,1.4037867114985025,1.409401771057105,1.4096137585168187,1.3996835807704544,1.411535070669807,1.41125801071051,1.43647729181225,1.434722403490414,1.4239594744555755,1.4257328127323303,1.435135840233648,1.425390117309736,1.4461501582283536,1.4401832950001014,1.4315554508493158,1.4152130269247816,1.4086042850909168,1.4106790846493942,1.4039679664560332,1.4306795600417805,1.4608428261128976,1.4677656238436667,1.455446724749611,1.447166057619872,1.4572270345993805,1.432913442743504,1.4530260210293806,1.4513398407898097,1.463356454424603,1.4444491364311494,1.4516254078665864,1.4524831709593649,1.4718273707860479,1.4736713639078227,1.452686103795511,1.4506847132310412,1.451911337019411,1.4473809161003472,1.4534220163379292,1.4694274867296706,1.4697217954314439,1.418460336135555,1.411122833485884,1.4080575308668668,1.4083040654132954,1.4118048924006896,1.4240593994652773,1.4396238299601434,1.4419727366020476,1.4565998713181,1.439624205819753,1.4606530574663434,1.450326105476289,1.44299895891673,1.4523466009515351,1.443878754524115,1.4287021900349652,1.4339554473084724,1.4132041098060715,1.452732605221829,1.4549241123848053,1.4440369997587104,1.45265504139808,1.468023113700918,1.457820380761495,1.4692257402075342,1.4774227518621266,1.4761683437441806,1.4819993639211704,1.4710854761846248,1.4671779287593625,1.4731119232425562,1.4837656954776999,1.4811249669815916,1.492916504127855,1.4595513763860097,1.465376810978267,1.448085526414644,1.4566516878507938,1.4688374366300792,1.4967996373228296,1.466524402407483,1.457182874558972,1.4533107908793674,1.4024341308851465,1.4515096714349638,1.4328048924344023,1.364929436484445,1.4380041032534996,1.3503134838208852,1.329243254720891,1.2139648577740432
OAS1_0005_MR1,1.2571340358609877,1.3023539082860158,1.392762881048561,1.3221935904701465,1.3909927373964242,1.4119382975215957,1.3211946620835306,1.3990935201097443,1.3942971089378777,1.4284556374239337,1.3508837269974878,1.3226368976642555,1.3846631094820943,1.3880316016679868,1.3333626477032299,1.3886067383378913,1.2976865323421536,1.351019999136118,1.3256020162987578,1.4251703253452404,1.4033474395773216,1.364336981794264,1.3804448542467744,1.3794616263870767,1.3690238547365594,1.1944142730587621,1.4974143219265532,1.2535121922010426,1.3781712379915987,1.3839480754476645,1.3980531042174915,1.3158586811974637,1.3505405642739678,1.3838325360072616,1.4046608836980834,1.4316831065106492,1.4198880472330835,1.4039712524028454,1.4304202378337296,1.4058399099568721,1.3944232736089555,1.3566448363541685,1.371555233006558,1.3698593557543222,1.377008989045491,1.4041167488311643,1.3739550644362448,1.3596827082671035,1.4417919984896297,1.3878393006244194,1.3953434031833518,1.3943339416673524,1.4127232292441767,1.398193173374201,1.4005787031588393,1.4099479065291782,1.3909464096665891,1.4093134555166078,1.403195208066135,1.3944945364801715,1.4086055626992278,1.3828554067596712,1.4050949367573102,1.4105998533138648,1.415690677341512,1.4117381549493297,1.415536358149957,1.4110904894903253,1.4163573152092204,1.4003812795491708,1.4132934985575194,1.4240531398728158,1.4182175271029143,1.4212713211513501,1.4267757066806477,1.422406272125804,1.4137015470599716,1.4059866360292965,1.4269813785822514,1.4287733991639742,1.4265266850967033,1.410653285097261,1.4370994543487803,1.4415590194807129,1.4433447544262388,1.4456653054176285,1.4673935670300196,1.4520929071854292,1.4470664915670763,1.4375101854623467,1.4541765939182736,1.4586943576932796,1.4701085934214932,1.4812316851019223,1.4844761913793827,1.4600315416764864,1.4719042770533772,1.4637452847873433,1.4677616833655132,1.4587294751604558,1.4326909767853153,1.445953183369226,1.463600572980433,1.4519513508706077,1.4466788976676537,1.4285672063060855,1.4275121071881711,1.4249459670948617,1.4271374695346326,1.414863063473361,1.4451491702739068,1.4473137843266595,1.432032631720137,1.4493394999534697,1.4455981681175258,1.4465613397190529,1.4235149434649852,1.4222512986061457,1.3931336660654834,1.414782979281889,1.4313043084610002,1.4199607137148778,1.4235567851514017,1.4123389688405672,1.41121251026155,1.4095194452141464,1.4266186102464486,1.4345607365004698,1.4313502196347632,1.4661218713448907,1.4643423484183167,1.4524877079347105,1.4702629245838663,1.443461419832416,1.4394137645128169,1.445925329600613,1.4300716484085811,1.4487655095862897,1.4841069897010823,1.48229906575893,1.4703715617118345,1.4455478213055595,1.427084872143547,1.3530263410451806,1.3593805500721086,1.3840434437242926,1.4043058587175234,1.4269728142908902,1.4313009787194109,1.3286843671355215,1.301654263939659
OAS1_0006_MR1,1.1226495153553981,1.3014912836407593,1.2969699633451481,1.311073674316421,1.4656539164758022,1.3926183825973935,1.4440393845305062,1.3850074635523013,1.3612613330290764,1.3610071270944883,1.3706216370089528,1.368100551198954,1.3625814326811598,1.5043296741489511,1.4238310090744473,1.4150669276209094,1.434968150509135,1.3558207497021737,1.3979126234267067,1.3644049426637992,1.3815572938689364,1.3911250966654496,1.4277983160550463,1.4037941158584968,1.4045062924546585,1.3918802464907574,1.3843544521171263,1.4004048107948819,1.3893088834757932,1.422033429914596,1.399560861692749,1.409727322790409,1.4030024887164392,1.424795882146179,1.3960309139620475,1.4233063837779167,1.4037402689668832,1.4110618955749097,1.4066429706827237,1.4574162423453487,1.4594515921165105,1.4397775252894272,1.4068585530141953,1.3567508379146667,1.3819147833604057,1.3754815464490202,1.3494263842136789,1.391539179279569,1.384344963880122,1.3970956269970787,1.378314655716371,1.373261513544131,1.3692574056744777,1.3711108738498516,1.388872936023074,1.371276828771479,1.3756904757154573,1.4052994321779342,1.3960896221003432,1.3934205616225814,1.4156306624505903,1.4280593423692167,1.406547687468966,1.4114188586975247,1.4234373897812407,1.4191252955283657,1.394878384247085,1.3880790341725142,1.3859464173119789,1.403603185102583,1.4172670493054167,1.4130284700528688,1.40555778635797,1.4059095193521758,1.42174962142114,1.4075372690272967,1.4273369741566537,1.4261294285298614,1.4341590162229554,1.4686738243201556,1.4547691897526596,1.461457163016743,1.4510158094427974,1.4626951400179156,1.4669072412344875,1.4640836828017956,1.4805702546785935,1.4843682571053585,1.4743895143988903,1.4887141473730043,1.5001796222551016,1.4755174116257863,1.485056828094145,1.4506872597334095,1.506677099321154,1.476272912684269,1.4731669363412685,1.448664338194013,1.4715621225957614,1.4803536648169315,1.454520769265969,1.45934174315017,1.4475226716399712,1.4540244422164512,1.428053548561209,1.4170219642422166,1.4666886229578617,1.4314447667947974,1.4655336105721886,1.4243251615676495,1.4268408917055861,1.4096050250808798,1.480667570870454,1.4678817159901123,1.493838099644593,1.4653571526678992,1.4444583708788727,1.4430421067668806,1.4437053523284373,1.4510856826830534,1.4347186157167882,1.444621562336173,1.433032075744382,1.4527493150661706,1.434168191990914,1.4244412456441893,1.441780354799547,1.4761997217407663,1.4320371169011772,1.4646947920305449,1.4479209490551468,1.4877379437359883,1.4295911361203775,1.4574037296187516,1.4437186974816354,1.4663232704546973,1.4213984836532771,1.465881678930483,1.4485587865172669,1.448127540540554,1.4940683540795336,1.4309023112949486,1.405964117491867,1.4283090655756763,1.4598548091181898,1.4491142874089644,1.464119222784055,1.5704453558601532,1.3705379969332234,1.4414158524134655,1.0146633499634274
OAS1_0007_MR1,1.4425194943298265,1.3718775665546932,1.2901636850843037,1.23388679569733,1.321366394637613,1.4218005983734483,1.4860151365735548,1.3977839870984432,1.4290712012784004,1.3799725377336303,1.3501866029806584,1.2716252399340975,1.4256553311604492,1.4031179877999775,1.426248413730345,1.3927002497208765,1.3348991504495447,1.3363902532242673,1.3737499055826718,1.409550203878418,1.3145615169353857,1.4024025054952354,1.401924294457765,1.3934824952927873,1.4212416882398982,1.408734075215462,1.4139156977394083,1.3710872449147702,1.4034225669830385,1.382373280945281,1.3956861544326418,1.3728638931177048,1.3819069499371686,1.3855773389395696,1.4038146505321811,1.3978508723251455,1.4031647598496138,1.4097511659504292,1.4134142292978218,1.4068546607274943,1.411365104148474,1.311566380612104,1.3192147360959752,1.3819189581392173,1.3963197075461067,1.4100622300335992,1.427024869597351,1.417494111058867,1.397965342382997,1.430892949634398,1.4573140879681221,1.4465996283554956,1.4202003934573788,1.421454326794574,1.4424229779327156,1.3962299250515708,1.4013066538418992,1.4244093449853437,1.3881059124783366,1.4195816555549206,1.4156064546938922,1.4206114796886513,1.3999089265925695,1.410849723842188,1.4162235189064138,1.4134469478149387,1.4082798742302267,1.409807791283779,1.4083375900471256,1.3999970112831235,1.4124332714840666,1.4349895842803648,1.4385753030721402,1.437705059491872,1.4394944460291368,1.431000256252416,1.4335547817210985,1.4426050309413643,1.4535880902697182,1.448350331835373,1.454108864580968,1.4413485806334705,1.4540298341439748,1.4616376199061694,1.4442701877800994,1.440764836955046,1.4373819743475897,1.4319704235923043,1.4511193490214422,1.4384566946544752,1.4335768678037264,1.4443810334381084,1.44437700830139,1.4374103732682744,1.4302900255524562,1.4423178364814182,1.4348303220738738,1.4604977976681972,1.4385145018122232,1.4499415550457222,1.4695804717564978,1.455759875104156,1.4595433210450186,1.4654351235211323,1.4525258012687252,1.4299785492009391,1.434622430944591,1.4681072666277193,1.434318391602419,1.4476592143021854,1.4514272732187405,1.4619884503600393,1.4549886167626096,1.4450369482953038,1.4641555375363569,1.4682646853587247,1.453289977888717,1.4190907519817713,1.460187255493942,1.462224480957195,1.4578018824705699,1.4438179138584095,1.4593938198800205,1.4725222548695387,1.470051539147532,1.4642271241383888,1.4820176980646842,1.4678020870357669,1.4825351056422733,1.4809760300378956,1.4681467325258777,1.4497691712480953,1.446333350015818,1.4479789536906913,1.4618140630493885,1.4597407323327973,1.47517101788588,1.4482050762851066,1.449798464779885,1.476948342606283,1.471542167594605,1.4904964604909503,1.4389067958811514,1.4408505469987247,1.4416979719819376,1.410283130039352,1.389208015752581,1.3724602226141096,1.328472845464553,1.3052500181543625,1.2788369161807522
OAS1_0009_MR1,1.3301948075419578,1.3806594809280581,1.4081031812567544,1.2201279973827903,1.4609915174937445,1.3783373790088886,1.3742776159686603,1.3437050715316434,1.2840278505188059,1.311538729083884,1.349673758139723,1.344163284351795,1.3748741050053175,1.4139059796644697,1.4283741924415025,1.4018264274040408,1.3421242391616774,1.3233792227201706,1.2947902981019799,1.3875729641130345,1.362528141367013,1.4164732020065802,1.445533493920224,1.3864293175785982,1.4050222773587517,1.338920727415121,1.3850567577435355,1.3999847862232147,1.4056262294288264,1.4278127191491206,1.38995055897761,1.4004351920317064,1.3636449474709689,1.3651988163737638,1.3939331536177955,1.3683602039947065,1.3550954787525793,1.3830726313772868,1.3880273770959328,1.378109980150374,1.3325122938764034,1.3448203601695188,1.3399255952002365,1.2869844970938256,1.3225416519909974,1.3640782838497518,1.329394525220678,1.2986203770006246,1.3494994690957214,1.3569150941952683,1.3551348019415508,1.3530122039109702,1.3721996151424938,1.3657972126253974,1.3837647056373004,1.356819381565846,1.3819315992772887,1.3693292547812106,1.3790236115160794,1.3846465520101794,1.38331202551893,1.3681129080521637,1.3956340841772965,1.3891523691095211,1.4067639762286754,1.4043571035171953,1.400378542976269,1.4061584084709464,1.4079702080817884,1.4155852403865423,1.4119335602471883,1.4234659943243972,1.438999110202783,1.4521271460615468,1.4625051807715557,1.4540512653174946,1.4540096423475433,1.4447837423609418,1.459645354038494,1.45283835310465,1.466128035797691,1.4609598494023142,1.4655314998491504,1.4698964950306794,1.4633139557234183,1.467516816468153,1.466439229578319,1.4440848894086011,1.462192591289677,1.4646613366128247,1.4636512697563224,1.4822522059411534,1.4905130888189142,1.4869788557871613,1.4519770394301763,1.4166190750441112,1.4345177122432762,1.467608262997047,1.4615208821677674,1.4411884679237368,1.429229990212916,1.4592716186272834,1.4102284697160044,1.4061824796580822,1.4052337567378932,1.405080188249894,1.434322397816858,1.4543054102659256,1.4353944860120693,1.4326057396801168,1.4031836004500262,1.4047739065724254,1.4299891337688038,1.4136370662839415,1.4393388885414469,1.4365592764592434,1.3975910199180768,1.3954610987307199,1.4097597291693653,1.4057432004661774,1.3966378163095694,1.406845817996943,1.3905720496787544,1.4121128698281187,1.4360161378472927,1.4127518804386427,1.4061846389012453,1.4521301162705043,1.4399357480623285,1.4209446105170462,1.4461874330167177,1.4420441032487095,1.4438839656383762,1.4248811699840684,1.4493918239111439,1.4287764477053246,1.3787918636780871,1.4359649110716415,1.4412485434983162,1.4224912198023392,1.4406603199005736,1.4270272157534862,1.4109792437372755,1.4356946410135933,1.418575770978124,1.4065625447390868,1.443121593330817,1.4411506300001464,1.394990029761363,1.3354325652247123,1.2762908376673086
OAS1_0010_MR1,1.5845625491544035,1.5062255069954205,1.4935774888714397,1.4461338604733582,1.4407783464318293,1.368255033754042,1.3241228384818815,1.3597855735802773,1.3845520593817384,1.2721132065529144,1.29732351231747,1.400007082729974,1.3702858519937362,1.3668376910780928,1.4006966537776895,1.3977680455772774,1.3477566455843157,1.3284703916310938,1.3979090290181073,1.4019968176739077,1.4168146310008065,1.3633154869481867,1.4370371936349593,1.2933171561340087,1.339648587883304,1.3784746316491465,1.4162529169537086,1.3831321550096545,1.4488122960774803,1.39013200713151,1.3848051831759378,1.40605647537895,1.4168743016840075,1.4089453384325703,1.4476832747045145,1.406300579455791,1.417972632502692,1.420554105712771,1.4212666579165694,1.441632366109328,1.4489683540096299,1.4359214880243851,1.4315149844576505,1.4303284814650417,1.4021661469941211,1.3980096764180536,1.4026155741807522,1.4051767909702693,1.3998521947726241,1.4133154028061148,1.4262067014408446,1.4203156024483348,1.4318356223739028,1.4326129268761054,1.4196975215177912,1.4259004177554506,1.449244666033488,1.4253440406005946,1.4357134051543485,1.449436106283246,1.430286557107311,1.440048820158943,1.4370025293703685,1.4257604301010138,1.4272395319789986,1.430077315365398,1.435698873947932,1.4502623818983638,1.4502514257074153,1.4536059716517153,1.434732494102568,1.4190194778379221,1.404014194386238,1.4069232216772984,1.4250445136942778,1.430462599709131,1.439001785130217,1.4549220403062886,1.459440995536462,1.4494294041933578,1.433756747971158,1.4310302577091554,1.4196764070019636,1.416545730387885,1.4137289160205888,1.446886504599465,1.4339527991447385,1.4362202627123444,1.4548649603867185,1.422361743812993,1.43595735758508,1.465811936043968,1.4633409393403198,1.4540915480125471,1.4496354412843926,1.4440249666377232,1.4457792810293026,1.4328874299628032,1.43685402748112,1.4355933244484156,1.4393007860086842,1.4385930862647345,1.4190202443816857,1.42293484186536,1.4091967617370462,1.4132523933347816,1.4096845822217587,1.4234945791013125,1.4289206416265923,1.4041744771341864,1.4252142546668867,1.4472814016727409,1.4360461072802408,1.4676302868771764,1.4621559847894563,1.4665230635941209,1.4641922814285193,1.4612485227351801,1.4544578045874066,1.447474077088058,1.4478648039940236,1.4826464499415655,1.460895264654998,1.4432196589877946,1.4568995640612044,1.4553008957709654,1.4614743704985023,1.4688236294488461,1.461361015817182,1.4807418847923457,1.4933784393171805,1.4838633762035862,1.4805417630336075,1.4550841606664464,1.445902881358623,1.410449743447497,1.435525172386448,1.4476496449268104,1.4613618766524956,1.4124518624909328,1.4573015604703246,1.4313157445700722,1.476537477010828,1.4080872372287312,1.4486742934743964,1.4523120911990282,1.4920167038847145,1.4530665915398426,1.4912692849078346,1.495147845242373,1.452222646852787
